ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Title-Clean,Detect Language,Average-Rating,Review-Count,Author-Count,Publisher-Count,Binned-Rating
0451203070,Tending Roses,lisa wingate,2001.0,new american library,tending rose,af,8.0,17,1,33,High
0061008893,Saved by the Light,dannion brinkley,1995.0,harpertorch,saved light,en,6.8,5,1,258,Low
0061030244,"Carpenter's Lady, The, NEW EDITION",barbara delinsky,1999.0,harpertorch,carpenter lady new,en,7.714285714285714,7,28,258,High
042514898X,Hangman's Root,susan wittig albert,1995.0,berkley,hangman root,tl,7.25,8,12,519,Low
0743211189,Electric God,catherine ryan hyde,2000.0,simon schuster,electric god,unknown,8.25,8,3,241,High
0399148027,Blue Diary,alice hoffman,2001.0,g p putnam's sons,blue diary,cy,7.3428571428571425,35,28,37,Low
0312198396,Boondocking,tricia bauer,1999.0,st martin's griffin,boondocking,unknown,6.666666666666667,6,1,37,Low
0553240749,Of Mice and Men,john steinbeck,1982.0,bantam,mouse men,en,9.428571428571429,7,32,864,High
0525934251,Bastard Out of Carolina,dorothy allison,1992.0,dutton,bastard carolina,en,8.333333333333334,18,7,54,High
0151002517,Blindness,jose saramago,1998.0,harcourt,blindness,da,8.363636363636363,11,17,44,High
0452261368,Beloved: A Novel (Plume Contemporary Fiction),toni morrison,1987.0,penguin usa,beloved plume contemporary fiction,en,8.9,10,17,90,High
0812575520,Necroscope: Invaders (Necroscope: E-Branch Trilogy),brian lumley,2000.0,tor,necroscope invader necroscope e branch trilogy,it,8.75,4,3,199,High
0553582704,In the Forest of Harm,sallie bissell,2001.0,bantam,forest harm,en,7.5,6,1,864,Low
0345335406,Texas Rich,fern michaels,1987.0,ballantine,texas rich,en,7.0,11,28,656,Low
1580621805,Small Miracles of Love & Friendship: Remarkable Coincidences of Warmth and Devotion,yitta halberstam,1999.0,adams media corporation,small miracle love friendship remarkable coincidence warmth devotion,en,8.714285714285714,7,3,9,High
0060183772,A God in Ruins,leon uris,1999.0,harpercollins,god ruin,unknown,7.0,4,8,321,Low
0449205967,The Miko,eric lustbader,1985.0,fawcett,miko,unknown,6.5,4,3,255,Low
0399143955,The Target,catherine coulter,1998.0,putnam,target,en,6.5,4,51,212,Low
0451458583,Threshold: A Novel of Deep Time,caitlin r kiernan,2001.0,roc,threshold deep time,en,6.714285714285714,7,3,69,Low
3442446759,Lords und Ladies. Ein Roman von der bizarren Scheibenwelt.,terry pratchett,2000.0,goldmann,lord und lady ein roman von der bizarren scheibenwelt,unknown,8.25,4,65,78,High
3492227694,Mariana.,susanna kearsley,1999.0,piper,mariana,unknown,8.125,8,2,17,High
0812966430,"The Clothes They Stood Up in and the Lady in the Van: And, the Lady in the Van",alan bennett,2002.0,rom house,clothes stood lady van lady van,en,7.4,5,3,248,Low
0393962903,The Norton Anthology of English Literature (Norton Anthology of English Literature (Paperback)),m h abrams,1993.0,w w norton co,norton anthology english literature norton anthology english literature,en,8.0,4,1,8,High
0385315031,This Year It Will Be Different: And Other Stories : A Christmas Treasury,maeve binchy,1996.0,bantam dell,year different christmas treasury,en,8.666666666666666,6,29,72,High
0679457224,Until the Real Thing Comes Along:,elizabeth berg,1999.0,rom house,real thing come along,en,7.857142857142857,7,26,248,High
038547508X,Idiot Letters: One Man's Relentless Assault on Corporate America,paul rosa,1995.0,main street,idiot letter one man relentless assault corporate america,en,7.0,6,1,9,Low
0671782525,SLEEPING BEAUTY,judith michael,1992.0,pocket,sleeping beauty,unknown,7.111111111111111,9,7,652,Low
0671679155,ALMOST HEAVEN,judith mcnaught,1990.0,pocket,almost heaven,en,7.6,5,20,652,Low
0440207835,Dead Irish,john t lescroart,1991.0,dell,dead irish,unknown,7.8,5,12,410,High
0312977670,Deadly Love (A Francesca Cahill Romance),b d joyce,2001.0,st martin's paperbacks,deadly love francesca cahill romance,unknown,7.333333333333333,6,1,117,Low
1575667630,Kentucky Sunrise,fern michaels,2002.0,kensington corporation,kentucky sunrise,fi,7.0,5,28,40,Low
0449242773,Walk Across America,jenkins,1982.0,not avail,walk across america,en,8.25,8,1,17,High
0553225855,Minds of Billy Milligan,daniel keyes,1982.0,bantam,mind billy milligan,en,6.666666666666667,6,4,864,Low
0373230176,Temporary Santa (By Request 2's),cathy gillen thacker,2003.0,harlequin,temporary santa request 2,en,7.0,4,1,189,Low
0373835817,It Happened One Christmas,susan wiggs,2003.0,harlequin,happened one christmas,en,7.5,4,14,189,Low
0373273037,Last Seen...  (Cherokee Corners),carla cassidy,2003.0,silhouette,last seen cherokee corner,unknown,8.0,5,1,98,High
0345461983,Dragon's Kin,anne mccaffrey,2003.0,del rey,dragon kin,unknown,7.333333333333333,6,88,260,Low
1551669072,Desperate Measures (Barbara Holloway Novels (Paperback)),kate wilhelm,2002.0,mira,desperate measure barbara holloway,unknown,7.571428571428571,7,3,219,Low
0553283936,Negotiator,frederick forsyth,1999.0,bantam,negotiator,it,8.0,4,12,864,High
0812552636,Dragonfly,john farris,1996.0,tor (mm),dragonfly,cy,5.6,5,2,21,Low
0743202988,Heart Full of Lies: A True Story of Desire and Death,ann rule,2003.0,free press,heart full lie true desire death,en,7.857142857142857,14,26,26,High
0553110942,Carnal Innocence,nora roberts,2000.0,bantam,carnal innocence,unknown,7.2,5,127,864,Low
1551669293,204 Rosewood Lane,debbie macomber,2002.0,mira,204 rosewood lane,unknown,8.142857142857142,14,32,219,High
0440166497,Once in a Lifetime,danielle steel,1983.0,dell,lifetime,en,7.6,15,100,410,Low
0312978707,Afterburn,colin harrison,2001.0,st martin's press,afterburn,da,6.25,4,1,168,Low
0446362921,The Covenant of the Flame,david morrell,1992.0,warner,covenant flame,en,8.25,4,10,446,High
0671886290,Pot of Gold,judith michael,1994.0,pocket,pot gold,en,7.142857142857143,7,7,652,Low
068816112X,Replay,ken grimwood,1998.0,perennial,replay,en,8.923076923076923,13,2,277,High
0440228433,One Thousand Paper Cranes: The Story of Sadako and the Children's Peace Statue,takayuki ishii,2001.0,laurel-leaf,one thousand paper crane sadako child peace statue,en,9.0,4,1,17,High
0060562080,"Under the Duvet : Shoes, Reviews, Having the Blues, Builders, Babies, Families and Other Calamities",marian keyes,2004.0,perennial,duvet shoe review blue builder baby family calamity,en,7.538461538461538,13,17,277,Low
0671463144,WAR REMEMBRANCE,herman wouk,1983.0,pocket,war remembrance,en,8.0,4,4,652,High
0821755943,Vegas Rich,fern michaels,1997.0,zebra,vega rich,en,8.5,4,28,48,High
0425161994,Night Judgement at Sinos: A Novel,jack higgins,1997.0,berkley,night judgement sinos,unknown,6.833333333333333,6,18,519,Low
0312926286,Blue Bedroom and Other Stories,rosamunde pilcher,1996.0,st martin's press,blue bedroom,en,8.0,5,26,168,High
0671034413,All the Queen's Men,linda howard,1999.0,atria,queen men,en,6.2,5,31,94,Low
0399150439,Naked Prey,john sandford,2003.0,putnam,naked prey,unknown,8.19047619047619,21,31,212,High
0380718367,My Sister the Moon,sue harrison,1995.0,avon,sister moon,en,6.166666666666667,6,2,540,Low
1551660954,Secret Splendor,kenneth t brown,1996.0,mira,secret splendor,unknown,6.0,4,4,219,Low
0141301147,Danny the Champion of the World (Puffin Novels),roald dahl,1998.0,puffin,danny champion world puffin,en,7.5,8,45,70,Low
0375709150,Driving over Lemons: An Optimist in Spain (Vintage Departures),chris stewart,2001.0,vintage usa,driving lemon optimist spain vintage departure,unknown,7.461538461538462,13,2,282,Low
1875989218,He Died with a Felafel in His Hand,john birmingham,2000.0,duffy snellgrove,died felafel hand,en,7.642857142857143,14,1,1,Low
0743456653,Man and Wife: A Novel,tony parsons,2003.0,atria,man wife,en,7.0,6,5,94,Low
0749309423,The Silence of the Lambs,thomas harris,1991.0,marin,silence lamb,en,7.947368421052632,19,16,2,High
0751501999,Stark,ben elton,1989.0,warner,stark,sv,7.625,8,9,446,Low
1861976127,"Eats, Shoots and Leaves: The Zero Tolerance Approach to Punctuation",lynne truss,2004.0,profile,eats shoot leaf zero tolerance approach punctuation,en,8.277777777777779,18,2,1,High
0140045295,Sometimes a Great Notion,ken kesey,1988.0,penguin,sometimes great notion,en,7.625,8,5,486,Low
1565122178,Big Fish : A Novel of Mythic Proportions,daniel wallace,1998.0,algonquin of chapel hill,big fish mythic proportion,en,7.0,6,3,15,Low
3453162935,Sie.,stephen king,1999.0,heyne,sie,af,6.25,4,195,63,Low
0140031499,Picnic at Hanging Rock,joan lindsay,1977.0,penguin usa,picnic hanging rock,unknown,8.0,7,1,90,High
0836214439,Dave Barry's Book of Bad Songs,dave barry,1997.0,rews mcmeel,dave barry bad song,en,8.777777777777779,9,32,95,High
0749336021,The Joy Luck Club,amy tan,1994.0,minerva,joy luck club,unknown,7.375,8,17,2,Low
0749931116,Hot Property,zoe barnes,1999.0,judy piatkus,hot property,en,6.75,4,3,4,Low
0261103288,The Hobbit,jrr tolkien,1995.0,harpercollins,hobbit,en,8.375,8,14,321,High
034546673X,A Christmas Journey,anne perry,2003.0,ballantine,christmas journey,en,6.5,4,45,656,Low
0345350472,Blade Runner: (Do Androids Dream of Electric Sheep),philip k dick,1990.0,del rey,blade runner android dream electric sheep,en,7.962962962962963,27,13,260,High
0440995779,The Witch of Blackbird Pond (Laurel Leaf Books),elizabeth george speare,1978.0,laure leaf,witch blackbird pond laurel leaf,en,7.684210526315789,19,4,40,Low
0590483498,"Night of the Living Dummy II  (Goosebumps, No 31)",r l stine,1995.0,scholastic,night living dummy ii goosebump 31,en,8.125,8,52,223,High
0312251947,Naked Came the Phoenix: A Serial Novel,marcia talley,2001.0,st martin's minotaur,naked came phoenix serial,en,7.75,4,3,35,High
0395363179,House,tracy kidder,1985.0,houghton mifflin,house,en,6.5,4,7,76,Low
0140179372,A Match to the Heart/One Woman's Story of Being Struck by Lightning,gretel ehrlich,1995.0,penguin,match heart one woman struck lightning,en,8.0,4,2,486,High
0451458273,Archangel Protocol,lyda morehouse,2001.0,roc,archangel protocol,it,8.285714285714286,7,2,69,High
0425183130,The African Quest (Archaeological Mystery),lyn hamilton,2002.0,berkley,african quest archaeological mystery,en,6.555555555555555,9,3,519,Low
0812521390,The Black Company : The First Novel of the Black Company (Chronicles of The Black Company),glen cook,1992.0,tor fantasy,black company first black company chronicle black company,en,7.0,4,1,52,Low
0380979020,Paladin of Souls: A Novel,lois mcmaster bujold,2003.0,eos,paladin soul,en,8.5,4,16,78,High
0812533453,Mother of Storms,john barnes,1995.0,tor,mother storm,en,7.75,4,1,199,High
0425194612,The Ghost and Mrs. McClure (Prime Crime Mysteries),alice kimberly,2004.0,berkley,ghost mr mcclure prime crime mystery,en,9.0,4,1,519,High
0756401224,Joust,mercedes lackey,2003.0,daw,joust,fi,8.5,4,48,115,High
0553270184,Destiny,sally beauman,1988.0,bantam,destiny,unknown,5.6,5,3,864,Low
0441023592,Another Fine Myth,robert asprin,1984.0,ace,another fine myth,en,7.0,4,11,145,Low
0716733870,"Why People Believe Weird Things: Pseudoscience, Superstition, and Other Confusions of Our Time",michael shermer,1998.0,w h freeman co,people believe weird thing pseudoscience superstition confusion time,en,7.666666666666667,6,1,1,Low
0671894412,All the President's Men,carl bernstein,1994.0,simon schuster,president men,en,7.25,4,1,241,Low
0671578146,Chicks 'N Chained Males,esther friesner,1999.0,baen,chick 'n chained male,en,7.4,5,3,79,Low
0553118358,Dragonsinger,anne mccaffrey,1978.0,bantam,dragonsinger,unknown,8.0,4,88,864,High
0451410602,Death's Door,michael slade,2002.0,onyx,death door,nl,7.75,8,4,65,High
0671745093,The ETERNAL ENEMY,christopher pike,1993.0,simon pulse,eternal enemy,unknown,5.75,4,36,68,Low
0373708173,"Heart Of Christmas (Harlequin Superromance, 817)",tara taylor quinn,1998.0,harlequin,heart christmas harlequin superromance 817,en,8.8,5,2,189,High
0064470687,Weetzie Bat,francesca lia block,1991.0,harpertrophy,weetzie bat,nl,8.8,5,13,149,High
0449206874,One Fine Day the Rabbi Bought a Cross,harry kemelman,1990.0,fawcett,one fine day rabbi bought cross,en,8.25,4,2,255,High
0804115621,Weighed in the Balance (William Monk Novels (Paperback)),anne perry,1997.0,ivy,weighed balance william monk,en,7.333333333333333,6,45,94,Low
0671578057,Werehunter,mercedes lackey,1999.0,baen,werehunter,de,7.6,5,48,79,Low
0590567357,Don't Let Me Die!,lindsay caldwell,1998.0,scholastic,' let die,unknown,7.5,4,1,223,Low
0812502973,The Coelura,anne mccaffrey,1989.0,tor,coelura,en,7.666666666666667,6,88,199,Low
0671319639,Change Of Command (The Top-Selling Heris Serrano and Esmay Suiza Series),elizabeth moon,2000.0,baen,change command top selling heris serrano esmay suiza series,en,6.6,5,7,79,Low
0671877445,"Cetaganda (Bujold, Lois Mcmaster. Vorkosigan Adventure.)",lois mcmaster bujold,1996.0,baen,cetaganda bujold lois mcmaster vorkosigan adventure,unknown,7.777777777777778,9,16,79,High
067165604X,Ethan of Athos,lois mcmaster bujold,1986.0,baen,ethan athos,en,8.125,8,16,79,High
1550810510,Random Passage,bernice morgan,1992.0,breakwater,random passage,pt,8.0,6,1,1,High
0553568922,"Conquerors' Pride (The Conquerors Saga, Book One)",timothy zahn,1994.0,bantam,conqueror ' pride conqueror saga one,unknown,8.2,5,7,864,High
0373707118,"Mr Family (Family Man) (Harlequin Superromance, No 711)",margot early,1996.0,harlequin,mr family family man harlequin superromance 711,en,8.4,5,1,189,High
0373258151,"Tantalizing  (Blaze) (Harlequin Temptation, 715)",lori foster,1998.0,harlequin,tantalizing blaze harlequin temptation 715,unknown,6.8,5,21,189,Low
0451197658,Strangewood,christopher golden,1999.0,signet book,strangewood,af,6.5,4,9,411,Low
0143012738,The Corner Garden,lesley krueger,2003.0,penguin canada,corner garden,en,8.4,5,1,1,High
0886773555,Catfantastic,andre norton,1989.0,daw,catfantastic,it,7.384615384615385,13,6,115,Low
044023462X,The Heir Hunter,chris larsgaard,2001.0,dell,heir hunter,en,6.5,4,1,410,Low
0671016784,Gravity (A),tess gerritsen,1999.0,atria,gravity,unknown,7.538461538461538,13,14,94,Low
1892065053,"The Gumshoe, the Witch, and the Virtual Corpse",keith hartman,1999.0,meisha merlin,gumshoe witch virtual corpse,en,9.5,4,1,3,High
0886777399,Blood Debt (Daw Book Collectors),tanya huff,1997.0,daw,blood debt daw collector,en,7.875,8,15,115,High
0886775825,Blood Pact (Daw Book Collectors),tanya huff,1997.0,daw,blood pact daw collector,en,8.25,8,15,115,High
0886775302,Blood Lines (Daw Book Collectors),tanya huff,1993.0,daw,blood line daw collector,en,8.571428571428571,7,15,115,High
157866005X,Cats' Letters to Santa,bill adler,2004.0,galahad,cat ' letter santa,unknown,9.166666666666666,6,1,2,High
0380798271,Commitment Hour,james alan gardner,1998.0,eos,commitment hour,unknown,7.75,4,3,78,High
0380792923,Signal to Noise,eric s nylund,1999.0,eos,signal noise,it,7.0,5,2,78,Low
0425157989,Blood Will Tell,dana stabenow,1997.0,berkley,blood tell,cy,7.555555555555555,9,10,519,Low
0425172597,Hunter's Moon (Prime Crime Mysteries),dana stabenow,1999.0,berkley,hunter moon prime crime mystery,en,5.4,5,10,519,Low
044652560X,Wheelers,ian stewart,2000.0,warner,wheeler,unknown,7.0,4,2,446,Low
0330300822,Songlines,bruce chatwin,1998.0,pan,songlines,unknown,8.1,10,5,39,High
0747240752,OUTCAST,josephine cox,2001.0,trafalgar square,outcast,en,6.5,4,4,44,Low
1853260916,To the Lighthouse,virginia woolf,1999.0,lb may assoc,lighthouse,en,8.0,4,15,11,High
014034019X,The BFG,roald dahl,1985.0,puffin,bfg,en,8.8,10,45,70,High
0840777965,Abaddon: A Novel,bob larson,1993.0,thomas nelson,abaddon,unknown,5.75,4,3,16,Low
0840776381,Dead Air: A Novel,bob larson,1991.0,thomas nelson,dead air,unknown,5.857142857142857,7,3,16,Low
0486275434,Alice's Adventures in Wonderland/With All the Original Illustrations by Sir John Tenniel (Dover Thrift Editions),lewis carroll,1993.0,dover lications,alice adventure wonderland original illustration sir john tenniel dover thrift,en,9.0,6,11,87,High
0060807792,Our Town: A Play in Three Acts,thornton niven wilder,1985.0,harpercollins,town play three act,en,8.727272727272727,11,1,321,High
0440314887,Coming of Age in Mississippi,anne moody,1997.0,laurel editions,coming age mississippi,en,8.625,8,1,1,High
0375422188,The Full Cupboard of Life: More from the No. 1 Ladies' Detective Agency,alexander mccall smith,2004.0,pantheon,full cupboard life 1 lady ' detective agency,en,8.0,7,8,37,High
0670032468,Love Me,garrison keillor,2003.0,viking,love,sl,5.75,4,18,101,Low
0449001016,Object Lessons (Ballantine Reader's Circle),anna quindlen,1997.0,ballantine,object lesson ballantine reader circle,unknown,7.25,4,14,656,Low
0140072748,Run With the Horsemen (Penguin Contemporary American Fiction Series),ferrol sams,1984.0,penguin,run horseman penguin contemporary american fiction series,en,8.4,5,1,486,High
0679742581,Caramelo,sandra cisneros,2003.0,vintage,caramelo,ro,7.5,6,4,110,Low
0671884484,Mama,terry mcmillan,1994.0,pocket,mama,tl,6.2,5,12,652,Low
0812694333,The Simpsons and Philosophy: The D'oh! of Homer,william irwin,2001.0,open court,simpson philosophy 'oh homer,en,7.2727272727272725,11,1,2,Low
055334949X,Even Cowgirls Get the Blues,tom robbins,1990.0,bantam,even cowgirl get blue,en,7.3125,16,23,864,Low
0786888245,The Underpants : A Play by Carl Sternheim,steve martin,2002.0,hyperion,underpants play carl sternheim,en,8.0,4,7,109,High
1569245134,Party of One: The Loners' Manifesto,anneli s rufus,2003.0,marlowe,party one loner ' manifesto,en,8.0,8,1,1,High
006057898X,Quirkyalone : A Manifesto for Uncompromising Romantics,sasha cagen,2004.0,harpersanfrancisco,quirkyalone manifesto uncompromising romantic,unknown,7.0,4,1,48,Low
0618334661,"Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market",eric schlosser,2003.0,houghton mifflin,reefer madness sex drug cheap labor american black market,en,7.625,8,4,76,Low
